0.2320866	-0.08786098	0
0.2409865	-0.08828682	0
0.25	-0.08864613	0
0.25912316	-0.08893932	0
0.26835198	-0.08916687	0
0.27768241	-0.08932936	0
0.28711035	-0.08942742	0
0.29663168	-0.0894618	0
0.30624221	-0.08943329	0
0.31593772	-0.08934278	0
0.32571398	-0.08919123	0
0.33556668	-0.08897964	0
0.3454915	-0.0887091	0
0.3554841	-0.08838075	0
0.36554009	-0.0879958	0
0.37565506	-0.08755549	0
0.38582456	-0.08706113	0
0.39604415	-0.08651406	0
0.40630934	-0.08591567	0
0.41661563	-0.08526739	0
0.42695849	-0.08457068	0
0.43733338	-0.08382702	0
0.44773577	-0.08303793	0
0.45816108	-0.08220494	0
0.46860474	-0.08132962	0
0.47906217	-0.08041353	0
0.48952879	-0.07945825	0
0.5	-0.07846538	0
0.51047121	-0.07743651	0
0.52093783	-0.07637324	0
0.53139526	-0.07527717	0
0.54183892	-0.0741499	0
0.55226423	-0.07299302	0
0.56266662	-0.07180811	0
0.57304151	-0.07059676	0
0.58338437	-0.06936053	0
0.59369066	-0.06810097	0
0.60395585	-0.06681962	0
0.61417544	-0.06551802	0
0.62434494	-0.06419768	0
0.63445991	-0.06286009	0
0.6445159	-0.06150674	0
0.6545085	-0.06013909	0
0.66443332	-0.05875859	0
0.67428602	-0.05736667	0
0.68406228	-0.05596476	0
0.69375779	-0.05455424	0
0.70336832	-0.05313651	0
0.71288965	-0.05171293	0
0.72231759	-0.05028486	0
0.73164802	-0.04885365	0
0.74087684	-0.04742062	0
0.75	-0.04598709	0
0.7590135	-0.04455437	0
0.7679134	-0.04312375	0
0.77669577	-0.04169651	0
0.78535678	-0.04027393	0
0.79389263	-0.03885729	0
0.80229956	-0.03744784	0
0.81057389	-0.03604683	0
0.81871199	-0.03465552	0
0.8267103	-0.03327514	0
0.8345653	-0.03190692	0
0.84227355	-0.03055211	0
0.84983167	-0.02921192	0
0.85723634	-0.02788758	0
0.86448431	-0.02658029	0
0.87157241	-0.02529126	0
0.87849753	-0.02402171	0
0.88525662	-0.02277282	0
0.89184673	-0.02154578	0
0.89826496	-0.02034177	0
0.9045085	-0.01916196	0
0.9105746	-0.01800751	0
0.91646062	-0.01687958	0
0.92216396	-0.01577928	0
